id,"name",score,character,appointment,history,stickiness,relations,"analyze"
1848681,"abc",441,0.33,0.51,0.4,0.57,0.58,NULL
1850004,"abc",498,0.51,0.63,0.4,0.57,0.74,NULL
1850005,"abc",471,0.39,0.51,0.4,0.57,0.7,NULL
1850492,"abc",461,0.42,0.63,0.4,0.57,0.56,NULL
1850903,"abc",491,0.6204,0.51,0.4,0.57,0.7,NULL
1851380,"abc",450,0.33,0.51,0.4,0.57,0.58,NULL
1851807,"abc",481,0.45,0.63,0.4,0.57,0.62,NULL
1853751,"abc",550,0.5012,0.63,0.4,0.81,0.62,NULL
1854579,"abc",525,0.5988,0.51,0.4,0.81,0.58,NULL
1854810,"abc",549,0.51,0.63,0.4,0.81,0.74,NULL
1854864,"abc",459,0.3,0.51,0.4,0.81,0.52,NULL
1855040,"abc",449,0.3,0.51,0.4,0.81,0.52,NULL
1855356,"abc",465,0.33,0.51,0.4,0.81,0.58,NULL
1855541,"abc",637,0.706,0.72,0.7,0.81,0.64,NULL
1855838,"abc",468,0.42,0.63,0.4,0.57,0.56,NULL
1855883,"abc",464,0.5816,0.51,0.4,0.57,0.52,NULL
1857212,"abc",450,0.33,0.51,0.4,0.57,0.58,NULL
1857269,"abc",496,0.45,0.63,0.4,0.57,0.62,NULL
1857525,"abc",480,0.39,0.51,0.4,0.57,0.7,NULL
1857640,"abc",526,0.51,0.63,0.4,0.57,0.74,NULL
1857757,"abc",443,0.33,0.51,0.4,0.57,0.58,NULL
1858468,"abc",481,0.39,0.51,0.4,0.57,0.7,NULL
1858517,"abc",423,0.33,0.51,0.4,0.57,0.58,NULL
1858783,"abc",453,0.33,0.51,0.4,0.57,0.58,NULL
1859180,"abc",454,0.39,0.51,0.4,0.57,0.7,NULL
1860285,"abc",444,0.33,0.51,0.4,0.57,0.58,NULL
1860721,"abc",522,0.51,0.63,0.4,0.57,0.74,NULL
1861112,"abc",399,0.3,0.51,0.4,0.57,0.52,NULL
1862018,"abc",473,0.42,0.63,0.4,0.57,0.56,NULL
1863142,"abc",471,0.45,0.63,0.4,0.57,0.62,NULL
1863813,"abc",515,0.6332,0.51,0.4,0.57,0.7,NULL
1864987,"abc",434,0.3,0.51,0.4,0.57,0.52,NULL
1866932,"abc",510,0.51,0.63,0.4,0.57,0.74,NULL
1867092,"abc",411,0.33,0.51,0.4,0.57,0.58,NULL
1867335,"abc",438,0.4068,0.51,0.4,0.57,0.58,NULL
1868484,"abc",536,0.6844,0.51,0.4,0.81,0.7,NULL
1870523,"abc",470,0.45,0.63,0.4,0.57,0.62,NULL
1871079,"abc",462,0.39,0.51,0.4,0.57,0.7,NULL
1871379,"abc",467,0.39,0.51,0.4,0.57,0.7,NULL
1872695,"abc",437,0.3,0.51,0.4,0.57,0.52,NULL
1873548,"abc",427,0.33,0.51,0.4,0.57,0.58,NULL
1873651,"abc",438,0.33,0.51,0.4,0.57,0.58,NULL
1873714,"abc",422,0.3,0.51,0.4,0.57,0.52,NULL
1874681,"abc",495,0.45,0.63,0.4,0.57,0.62,NULL
1875025,"abc",432,0.3,0.51,0.4,0.57,0.52,NULL
1876287,"abc",421,0.33,0.51,0.4,0.57,0.58,NULL
1876473,"abc",450,0.39,0.51,0.4,0.57,0.7,NULL
1877422,"abc",489,0.6372,0.51,0.4,0.57,0.58,NULL
1877854,"abc",500,0.51,0.63,0.4,0.57,0.74,NULL
1878894,"abc",423,0.3,0.51,0.4,0.57,0.52,NULL
1879009,"abc",468,0.45,0.63,0.4,0.57,0.62,NULL
1879404,"abc",473,0.5348,0.51,0.4,0.57,0.58,NULL
1879522,"abc",499,0.65,0.51,0.4,0.57,0.58,NULL
1880333,"abc",421,0.3,0.51,0.4,0.57,0.52,NULL
1882236,"abc",419,0.33,0.51,0.4,0.57,0.58,NULL
1883078,"abc",448,0.33,0.51,0.4,0.57,0.58,NULL
1883341,"abc",464,0.39,0.51,0.4,0.57,0.7,NULL
1884334,"abc",490,0.45,0.63,0.4,0.57,0.62,NULL
1884494,"abc",429,0.33,0.51,0.4,0.57,0.58,NULL
1884890,"abc",420,0.3,0.51,0.4,0.57,0.52,NULL
1885024,"abc",406,0.3,0.51,0.4,0.57,0.52,NULL
1885089,"abc",423,0.33,0.51,0.4,0.57,0.58,NULL
1885243,"abc",413,0.33,0.51,0.4,0.57,0.58,NULL
1885376,"abc",505,0.6244,0.51,0.4,0.57,0.58,NULL
1886515,"abc",455,0.5476,0.51,0.4,0.57,0.58,NULL
1887379,"abc",463,0.5432,0.51,0.4,0.57,0.52,NULL
1887771,"abc",419,0.3,0.51,0.4,0.57,0.52,NULL
1887805,"abc",471,0.5816,0.51,0.4,0.57,0.52,NULL
1889003,"abc",424,0.33,0.51,0.4,0.57,0.58,NULL
1889370,"abc",470,0.39,0.51,0.4,0.57,0.7,NULL
1889378,"abc",438,0.33,0.51,0.4,0.57,0.58,NULL
1889712,"abc",450,0.33,0.51,0.4,0.57,0.58,NULL
1889876,"abc",440,0.3,0.51,0.4,0.57,0.52,NULL
1889989,"abc",480,0.6244,0.51,0.4,0.57,0.58,NULL
1890745,"abc",422,0.3,0.51,0.4,0.57,0.52,NULL
1890925,"abc",463,0.39,0.51,0.4,0.57,0.7,NULL
1891340,"abc",490,0.6372,0.51,0.4,0.57,0.58,NULL
1891386,"abc",414,0.3,0.51,0.4,0.57,0.52,NULL
1892722,"abc",476,0.39,0.51,0.4,0.57,0.7,NULL
1893830,"abc",418,0.33,0.51,0.4,0.57,0.58,NULL
1895732,"abc",466,0.586,0.51,0.4,0.57,0.58,NULL
1896446,"abc",537,0.6972,0.51,0.4,0.57,0.7,NULL
1898419,"abc",442,0.33,0.51,0.4,0.57,0.58,NULL
1899370,"abc",411,0.33,0.51,0.4,0.57,0.58,NULL
1900011,"abc",445,0.39,0.51,0.4,0.57,0.7,NULL
1900153,"abc",458,0.39,0.51,0.4,0.57,0.7,NULL
1900185,"abc",454,0.42,0.63,0.4,0.57,0.56,NULL
1902328,"abc",415,0.3,0.51,0.4,0.57,0.52,NULL
1902650,"abc",433,0.5176,0.51,0.4,0.57,0.52,NULL
1903222,"abc",442,0.33,0.51,0.4,0.57,0.58,NULL
1903482,"abc",416,0.3,0.51,0.4,0.57,0.52,NULL
1904428,"abc",433,0.33,0.51,0.4,0.57,0.58,NULL
1904873,"abc",449,0.39,0.51,0.4,0.57,0.7,NULL
1904949,"abc",470,0.39,0.51,0.4,0.57,0.7,NULL
1905074,"abc",455,0.4452,0.51,0.4,0.57,0.58,NULL
1905276,"abc",426,0.33,0.51,0.4,0.57,0.58,NULL
1905795,"abc",428,0.33,0.51,0.4,0.57,0.58,NULL
1906291,"abc",484,0.39,0.51,0.4,0.57,0.7,NULL
1907155,"abc",439,0.33,0.51,0.4,0.57,0.58,NULL
1907211,"abc",426,0.33,0.51,0.4,0.57,0.58,NULL
1908446,"abc",442,0.39,0.51,0.4,0.57,0.7,NULL
1910099,"abc",574,0.706,0.63,0.4,0.81,0.62,NULL
1910155,"abc",533,0.6116,0.51,0.4,0.81,0.58,NULL
